STATE,SIC,ENTRSIZE,FIRM,ESTB,EMPL,EMPLFL,PAYR,PAYRFL,RCPT,RCPTFL,STATEDSCR,SICDSCR,ENTRSIZEDSCR
48,07--,19,7,7,470,,4469,,9050,,Texas,"AG. SERVICES, FORESTRY, FISHING",65-69 employees
48,07--,20,5,5,357,,7716,,29010,,Texas,"AG. SERVICES, FORESTRY, FISHING",70-74 employees
48,07--,21,5,5,381,,7921,,19284,,Texas,"AG. SERVICES, FORESTRY, FISHING",75-79 employees
48,07--,22,8,10,467,,7764,,18227,,Texas,"AG. SERVICES, FORESTRY, FISHING",80-84 employees
48,07--,23,6,6,517,,8955,,24175,,Texas,"AG. SERVICES, FORESTRY, FISHING",85-89 employees
48,07--,24,5,5,372,,10228,,33280,,Texas,"AG. SERVICES, FORESTRY, FISHING",90-94 employees
48,07--,25,9,9,876,,15809,,53916,,Texas,"AG. SERVICES, FORESTRY, FISHING",95-99 employees
48,07--,27,6727,6759,44171,,772483,,3051248,,Texas,"AG. SERVICES, FORESTRY, FISHING",< 500 employees
48,07--,29,5,5,0,[g],0,(D),0,(D),Texas,"AG. SERVICES, FORESTRY, FISHING",500-999 employees
48,07--,30,3,3,0,[g],0,(D),0,(D),Texas,"AG. SERVICES, FORESTRY, FISHING","1,000-1,499 employees"
48,07--,31,2,5,0,[c],0,(D),0,(D),Texas,"AG. SERVICES, FORESTRY, FISHING","1,500-2,499 employees"
48,07--,32,13,99,3726,,80977,,232342,,Texas,"AG. SERVICES, FORESTRY, FISHING","2,500 + employees"
48,10--,01,6023,6841,150536,,7880078,,47958634,,Texas,MINING,Total
48,10--,02,661,668,0,,47646,,386131,,Texas,MINING,0 employees
48,10--,03,3082,3086,6106,,201807,,1262795,,Texas,MINING,1-4 employees
48,10--,04,845,857,5492,,187757,,1375303,,Texas,MINING,5-9 employees
48,10--,06,357,367,4010,,132627,,818043,,Texas,MINING,10-14 employees
48,10--,07,201,217,3099,,101189,,586736,,Texas,MINING,15-19 employees
48,10--,08,5146,5195,18707,,671026,,4429008,,Texas,MINING,< 20 employees
48,10--,10,131,136,2671,,92936,,1263283,,Texas,MINING,20-24 employees
48,10--,11,93,98,2225,,81286,,451248,,Texas,MINING,25-29 employees
48,10--,12,61,72,1812,,61139,,404336,,Texas,MINING,30-34 employees
48,10--,13,51,59,1725,,65612,,316141,,Texas,MINING,35-39 employees
48,10--,14,45,48,1716,,75628,,327906,,Texas,MINING,40-44 employees
48,10--,15,30,34,1256,,52409,,413297,,Texas,MINING,45-49 employees
48,10--,16,30,37,1215,,47311,,181338,,Texas,MINING,50-54 employees
48,10--,17,25,30,1176,,47197,,168810,,Texas,MINING,55-59 employees
48,10--,18,24,29,1367,,55043,,163039,,Texas,MINING,60-64 employees
48,10--,19,14,20,839,,53515,,947681,,Texas,MINING,65-69 employees
48,10--,20,18,25,1060,,35826,,279883,,Texas,MINING,70-74 employees
48,10--,21,15,18,974,,31337,,118777,,Texas,MINING,75-79 employees
48,10--,22,7,9,476,,15750,,41972,,Texas,MINING,80-84 employees
48,10--,23,12,15,901,,38976,,185960,,Texas,MINING,85-89 employees
48,10--,24,11,12,791,,37390,,138022,,Texas,MINING,90-94 employees
48,10--,25,5,9,389,,23024,,285159,,Texas,MINING,95-99 employees
48,10--,27,5863,6089,54969,,2320811,,13942622,,Texas,MINING,< 500 employees
48,10--,29,42,111,0,[j],0,(D),0,(D),Texas,MINING,500-999 employees
48,10--,30,19,64,0,[i],0,(D),0,(D),Texas,MINING,"1,000-1,499 employees"
48,10--,31,20,84,0,[j],0,(D),0,(D),Texas,MINING,"1,500-2,499 employees"
48,10--,32,79,493,68449,,4266614,,23795229,,Texas,MINING,"2,500 + employees"
48,15--,01,35768,36170,428482,,12526288,,59893424,,Texas,CONSTRUCTION,Total
48,15--,02,4598,4598,0,,185855,,1429231,,Texas,CONSTRUCTION,0 employees
48,15--,03,16075,16076,34528,,744287,,6520141,,Texas,CONSTRUCTION,1-4 employees
48,15--,04,6831,6833,44913,,955575,,5265610,,Texas,CONSTRUCTION,5-9 employees
48,15--,06,2759,2761,32174,,747017,,3710430,,Texas,CONSTRUCTION,10-14 employees
48,15--,07,1467,1470,24500,,593102,,2669303,,Texas,CONSTRUCTION,15-19 employees
48,15--,08,31730,31738,136115,,3225836,,19594715,,Texas,CONSTRUCTION,< 20 employees
48,15--,10,928,934,20147,,519479,,2568083,,Texas,CONSTRUCTION,20-24 employees
48,15--,11,580,583,15484,,423386,,2052758,,Texas,CONSTRUCTION,25-29 employees
48,15--,12,405,413,12795,,348449,,1611161,,Texas,CONSTRUCTION,30-34 employees
48,15--,13,337,340,12314,,348349,,1633625,,Texas,CONSTRUCTION,35-39 employees
48,15--,14,226,227,9295,,271732,,1150075,,Texas,CONSTRUCTION,40-44 employees
48,15--,15,197,197,9066,,247797,,1215402,,Texas,CONSTRUCTION,45-49 employees
48,15--,16,150,151,7736,,215284,,993339,,Texas,CONSTRUCTION,50-54 employees
48,15--,17,115,119,6368,,172521,,826675,,Texas,CONSTRUCTION,55-59 employees
48,15--,18,108,113,6530,,183173,,735666,,Texas,CONSTRUCTION,60-64 employees
48,15--,19,87,90,5795,,171236,,702889,,Texas,CONSTRUCTION,65-69 employees
48,15--,20,61,66,4282,,120616,,598909,,Texas,CONSTRUCTION,70-74 employees
48,15--,21,69,75,5245,,156024,,651625,,Texas,CONSTRUCTION,75-79 employees
48,15--,22,56,56,4342,,114295,,458392,,Texas,CONSTRUCTION,80-84 employees
48,15--,23,50,52,4241,,129506,,507587,,Texas,CONSTRUCTION,85-89 employees
48,15--,24,33,36,2899,,87534,,498270,,Texas,CONSTRUCTION,90-94 employees
48,15--,25,40,43,3785,,118330,,564993,,Texas,CONSTRUCTION,95-99 employees
48,15--,27,35603,35742,334156,,8925117,,46721027,,Texas,CONSTRUCTION,< 500 employees
48,15--,29,52,94,21417,,747258,,3882438,,Texas,CONSTRUCTION,500-999 employees
48,15--,30,23,48,9340,,297966,,1063614,,Texas,CONSTRUCTION,"1,000-1,499 employees"
48,15--,31,26,57,12181,,442808,,2214223,,Texas,CONSTRUCTION,"1,500-2,499 employees"
48,15--,32,64,229,51388,,2113139,,6012122,,Texas,CONSTRUCTION,"2,500 + employees"
48,20--,01,20797,23594,1061723,,39169090,,302613758,,Texas,MANUFACTURING,Total
48,20--,02,1811,1811,0,,166719,,1404683,,Texas,MANUFACTURING,0 employees
48,20--,03,6151,6152,14051,,301770,,1390707,,Texas,MANUFACTURING,1-4 employees
48,20--,04,3669,3672,24585,,567301,,2404896,,Texas,MANUFACTURING,5-9 employees
48,20--,06,1942,1947,22785,,561573,,2312988,,Texas,MANUFACTURING,10-14 employees
48,20--,07,1148,1156,19170,,506192,,2040370,,Texas,MANUFACTURING,15-19 employees
48,20--,08,14721,14738,80591,,2103555,,9553644,,Texas,MANUFACTURING,< 20 employees
48,20--,10,792,801,17147,,460967,,1862510,,Texas,MANUFACTURING,20-24 employees
48,20--,11,529,535,13974,,380737,,1518706,,Texas,MANUFACTURING,25-29 employees
48,20--,12,438,457,13656,,370939,,1591510,,Texas,MANUFACTURING,30-34 employees
48,20--,13,328,348,11768,,341559,,1319281,,Texas,MANUFACTURING,35-39 employees
48,20--,14,284,301,11615,,342142,,1339189,,Texas,MANUFACTURING,40-44 employees
48,20--,15,231,243,10247,,293220,,1167586,,Texas,MANUFACTURING,45-49 employees
48,20--,16,189,197,9389,,263548,,1332467,,Texas,MANUFACTURING,50-54 employees
48,20--,17,153,163,8248,,240017,,1017675,,Texas,MANUFACTURING,55-59 employees
48,20--,18,166,179,9640,,271576,,1215014,,Texas,MANUFACTURING,60-64 employees
48,20--,19,110,119,6864,,186786,,809875,,Texas,MANUFACTURING,65-69 employees
48,20--,20,122,129,8251,,248566,,1006372,,Texas,MANUFACTURING,70-74 employees
48,20--,21,87,95,5821,,151266,,597277,,Texas,MANUFACTURING,75-79 employees
48,20--,22,88,93,6220,,178232,,847465,,Texas,MANUFACTURING,80-84 employees
48,20--,23,76,79,5631,,172005,,775993,,Texas,MANUFACTURING,85-89 employees
48,20--,24,64,72,4947,,139955,,599078,,Texas,MANUFACTURING,90-94 employees
48,20--,25,62,78,5550,,161446,,585861,,Texas,MANUFACTURING,95-99 employees
48,20--,27,19624,20315,382636,,10733541,,51733749,,Texas,MANUFACTURING,< 500 employees
48,20--,29,280,546,61041,,1926457,,11224591,,Texas,MANUFACTURING,500-999 employees
48,20--,30,136,215,29853,,987537,,7772623,,Texas,MANUFACTURING,"1,000-1,499 employees"
48,20--,31,173,409,51801,,1840206,,18292858,,Texas,MANUFACTURING,"1,500-2,499 employees"
48,20--,32,584,2109,536392,,23681349,,213589937,,Texas,MANUFACTURING,"2,500 + employees"
48,40--,01,15932,22287,486504,,17973440,,145090466,,Texas,"TRANSPORTATION, COMM., UTILITIES",Total
48,40--,02,2160,2161,0,,130041,,818112,,Texas,"TRANSPORTATION, COMM., UTILITIES",0 employees
48,40--,03,7007,7019,14796,,311883,,1979869,,Texas,"TRANSPORTATION, COMM., UTILITIES",1-4 employees
48,40--,04,2573,2607,16824,,379155,,2609669,,Texas,"TRANSPORTATION, COMM., UTILITIES",5-9 employees
48,40--,06,1077,1132,12363,,293876,,2361426,,Texas,"TRANSPORTATION, COMM., UTILITIES",10-14 employees
48,40--,07,533,567,8680,,211837,,1235956,,Texas,"TRANSPORTATION, COMM., UTILITIES",15-19 employees
48,40--,08,13350,13486,52663,,1326792,,9005032,,Texas,"TRANSPORTATION, COMM., UTILITIES",< 20 employees
48,40--,10,336,362,7109,,178172,,1282236,,Texas,"TRANSPORTATION, COMM., UTILITIES",20-24 employees
48,40--,11,247,290,6224,,154245,,957069,,Texas,"TRANSPORTATION, COMM., UTILITIES",25-29 employees
48,40--,12,165,193,4817,,115634,,502535,,Texas,"TRANSPORTATION, COMM., UTILITIES",30-34 employees
48,40--,13,143,164,4345,,115871,,795195,,Texas,"TRANSPORTATION, COMM., UTILITIES",35-39 employees
48,40--,14,118,139,4410,,124752,,609694,,Texas,"TRANSPORTATION, COMM., UTILITIES",40-44 employees
48,40--,15,94,117,3801,,101922,,403678,,Texas,"TRANSPORTATION, COMM., UTILITIES",45-49 employees
48,40--,16,83,121,3573,,103097,,449060,,Texas,"TRANSPORTATION, COMM., UTILITIES",50-54 employees
48,40--,17,50,78,2295,,63782,,274961,,Texas,"TRANSPORTATION, COMM., UTILITIES",55-59 employees
48,40--,18,38,58,2056,,59089,,1143725,,Texas,"TRANSPORTATION, COMM., UTILITIES",60-64 employees
48,40--,19,48,76,2862,,74710,,263256,,Texas,"TRANSPORTATION, COMM., UTILITIES",65-69 employees
48,40--,20,58,82,3210,,93132,,431196,,Texas,"TRANSPORTATION, COMM., UTILITIES",70-74 employees
48,40--,21,40,66,2352,,63904,,209066,,Texas,"TRANSPORTATION, COMM., UTILITIES",75-79 employees
48,40--,22,52,72,3206,,90493,,525239,,Texas,"TRANSPORTATION, COMM., UTILITIES",80-84 employees
48,40--,23,28,44,2048,,48695,,151483,,Texas,"TRANSPORTATION, COMM., UTILITIES",85-89 employees
48,40--,24,26,50,1709,,52151,,253672,,Texas,"TRANSPORTATION, COMM., UTILITIES",90-94 employees
48,40--,25,25,69,1531,,52229,,429845,,Texas,"TRANSPORTATION, COMM., UTILITIES",95-99 employees
48,40--,27,15404,16591,152813,,4153031,,30431201,,Texas,"TRANSPORTATION, COMM., UTILITIES",< 500 employees
48,40--,29,143,479,19821,,702658,,3545045,,Texas,"TRANSPORTATION, COMM., UTILITIES",500-999 employees
48,40--,30,64,238,14177,,430515,,4183443,,Texas,"TRANSPORTATION, COMM., UTILITIES","1,000-1,499 employees"
48,40--,31,64,267,16764,,627192,,10442386,,Texas,"TRANSPORTATION, COMM., UTILITIES","1,500-2,499 employees"
48,40--,32,257,4712,282929,,12060044,,96488391,,Texas,"TRANSPORTATION, COMM., UTILITIES","2,500 + employees"
48,50--,01,31038,38806,499164,,18447740,,344063168,,Texas,WHOLESALE,Total
48,50--,02,2627,2628,0,,145098,,2512258,,Texas,WHOLESALE,0 employees
48,50--,03,12646,12673,27521,,822065,,17665986,,Texas,WHOLESALE,1-4 employees
48,50--,04,5892,6006,38901,,1156990,,16112427,,Texas,WHOLESALE,5-9 employees
48,50--,06,2580,2765,29431,,919578,,13102411,,Texas,WHOLESALE,10-14 employees
48,50--,07,1393,1603,21982,,706337,,8642659,,Texas,WHOLESALE,15-19 employees
48,50--,08,25138,25675,117835,,3750068,,58035741,,Texas,WHOLESALE,< 20 employees
48,50--,10,835,1035,16752,,536356,,6623226,,Texas,WHOLESALE,20-24 employees
48,50--,11,589,761,13807,,459255,,8075471,,Texas,WHOLESALE,25-29 employees
48,50--,12,435,575,11848,,379644,,4299337,,Texas,WHOLESALE,30-34 employees
48,50--,13,345,480,10359,,335848,,3869403,,Texas,WHOLESALE,35-39 employees
48,50--,14,234,325,7679,,252053,,3240966,,Texas,WHOLESALE,40-44 employees
48,50--,15,196,304,7498,,237284,,2790646,,Texas,WHOLESALE,45-49 employees
48,50--,16,180,287,7103,,228389,,4384069,,Texas,WHOLESALE,50-54 employees
48,50--,17,144,217,6096,,198971,,5459205,,Texas,WHOLESALE,55-59 employees
48,50--,18,111,169,4967,,151928,,1429184,,Texas,WHOLESALE,60-64 employees
48,50--,19,100,160,4639,,162037,,3650372,,Texas,WHOLESALE,65-69 employees
48,50--,20,92,162,4583,,143245,,1896205,,Texas,WHOLESALE,70-74 employees
48,50--,21,81,179,4298,,131991,,1361622,,Texas,WHOLESALE,75-79 employees
48,50--,22,70,110,3115,,100936,,1313707,,Texas,WHOLESALE,80-84 employees
48,50--,23,72,123,3595,,120343,,1245518,,Texas,WHOLESALE,85-89 employees
48,50--,24,54,103,3025,,103600,,1216340,,Texas,WHOLESALE,90-94 employees
48,50--,25,44,81,2771,,92270,,1298766,,Texas,WHOLESALE,95-99 employees
48,50--,27,29801,33083,302400,,9842122,,143397318,,Texas,WHOLESALE,< 500 employees
48,50--,29,275,776,21325,,794658,,16166876,,Texas,WHOLESALE,500-999 employees
48,50--,30,151,551,13787,,576385,,10597108,,Texas,WHOLESALE,"1,000-1,499 employees"
48,50--,31,177,665,15809,,646480,,18090480,,Texas,WHOLESALE,"1,500-2,499 employees"
48,50--,32,634,3731,145843,,6588095,,155811386,,Texas,WHOLESALE,"2,500 + employees"
48,52--,01,66151,104717,1548979,,23467549,,185679352,,Texas,RETAIL,Total
48,52--,02,7954,8050,0,,264991,,2441488,,Texas,RETAIL,0 employees
48,52--,03,27616,27712,61420,,774600,,8423145,,Texas,RETAIL,1-4 employees
48,52--,04,13222,13586,87113,,1107341,,8973761,,Texas,RETAIL,5-9 employees
48,52--,06,5475,6046,63410,,850716,,5954249,,Texas,RETAIL,10-14 employees
48,52--,07,2755,3298,45528,,617878,,4304578,,Texas,RETAIL,15-19 employees
48,52--,08,57022,58692,257471,,3615526,,30097221,,Texas,RETAIL,< 20 employees
48,52--,10,1753,2196,37581,,482994,,3392582,,Texas,RETAIL,20-24 employees
48,52--,11,1190,1604,31232,,385037,,2680316,,Texas,RETAIL,25-29 employees
48,52--,12,910,1298,28173,,372341,,2523483,,Texas,RETAIL,30-34 employees
48,52--,13,667,1066,23675,,337042,,2430046,,Texas,RETAIL,35-39 employees
48,52--,14,511,838,20591,,281272,,2042784,,Texas,RETAIL,40-44 employees
48,52--,15,427,772,19277,,275261,,2215343,,Texas,RETAIL,45-49 employees
48,52--,16,310,559,15133,,226656,,1824635,,Texas,RETAIL,50-54 employees
48,52--,17,264,549,14104,,212424,,1663286,,Texas,RETAIL,55-59 employees
48,52--,18,202,374,11727,,182032,,1525226,,Texas,RETAIL,60-64 employees
48,52--,19,174,381,10789,,163817,,1340749,,Texas,RETAIL,65-69 employees
48,52--,20,168,404,11010,,166532,,1282740,,Texas,RETAIL,70-74 employees
48,52--,21,131,346,9105,,154208,,1371773,,Texas,RETAIL,75-79 employees
48,52--,22,127,324,9437,,169724,,1510467,,Texas,RETAIL,80-84 employees
48,52--,23,104,261,8353,,154271,,1319707,,Texas,RETAIL,85-89 employees
48,52--,24,95,256,7560,,155600,,1717071,,Texas,RETAIL,90-94 employees
48,52--,25,90,273,7505,,129246,,1268624,,Texas,RETAIL,95-99 employees
48,52--,27,65301,76279,686512,,10425842,,88559667,,Texas,RETAIL,< 500 employees
48,52--,29,214,2285,59381,,892380,,6194959,,Texas,RETAIL,500-999 employees
48,52--,30,105,1320,27635,,384990,,2630423,,Texas,RETAIL,"1,000-1,499 employees"
48,52--,31,115,2490,40636,,534507,,3943026,,Texas,RETAIL,"1,500-2,499 employees"
48,52--,32,416,22343,734815,,11229830,,84351277,,Texas,RETAIL,"2,500 + employees"
48,60--,01,32819,45726,467306,,17661469,,123191969,,Texas,"FINANCE, INSURANCE, REAL ESTATE",Total
48,60--,02,3927,3936,0,,183709,,1325397,,Texas,"FINANCE, INSURANCE, REAL ESTATE",0 employees
48,60--,03,19560,19608,38026,,947146,,6397902,,Texas,"FINANCE, INSURANCE, REAL ESTATE",1-4 employees
48,60--,04,4141,4320,26349,,734166,,3746516,,Texas,"FINANCE, INSURANCE, REAL ESTATE",5-9 employees
48,60--,06,1338,1539,15304,,519984,,2214146,,Texas,"FINANCE, INSURANCE, REAL ESTATE",10-14 employees
48,60--,07,661,831,10755,,368454,,1753255,,Texas,"FINANCE, INSURANCE, REAL ESTATE",15-19 employees
48,60--,08,29627,30234,90434,,2753459,,15437216,,Texas,"FINANCE, INSURANCE, REAL ESTATE",< 20 employees
48,60--,10,423,633,8813,,287844,,1497317,,Texas,"FINANCE, INSURANCE, REAL ESTATE",20-24 employees
48,60--,11,292,490,7399,,230298,,1100110,,Texas,"FINANCE, INSURANCE, REAL ESTATE",25-29 employees
48,60--,12,221,346,6369,,196186,,1652261,,Texas,"FINANCE, INSURANCE, REAL ESTATE",30-34 employees
48,60--,13,188,365,6107,,200622,,792557,,Texas,"FINANCE, INSURANCE, REAL ESTATE",35-39 employees
48,60--,14,134,241,5018,,165578,,894913,,Texas,"FINANCE, INSURANCE, REAL ESTATE",40-44 employees
48,60--,15,111,202,4578,,140610,,624749,,Texas,"FINANCE, INSURANCE, REAL ESTATE",45-49 employees
48,60--,16,103,208,4380,,145111,,907148,,Texas,"FINANCE, INSURANCE, REAL ESTATE",50-54 employees
48,60--,17,94,226,4402,,175256,,652933,,Texas,"FINANCE, INSURANCE, REAL ESTATE",55-59 employees
48,60--,18,81,234,4132,,122884,,628251,,Texas,"FINANCE, INSURANCE, REAL ESTATE",60-64 employees
48,60--,19,53,120,2751,,99261,,425344,,Texas,"FINANCE, INSURANCE, REAL ESTATE",65-69 employees
48,60--,20,49,130,3118,,101109,,534998,,Texas,"FINANCE, INSURANCE, REAL ESTATE",70-74 employees
48,60--,21,36,91,1943,,70887,,393243,,Texas,"FINANCE, INSURANCE, REAL ESTATE",75-79 employees
48,60--,22,39,116,1981,,70811,,294690,,Texas,"FINANCE, INSURANCE, REAL ESTATE",80-84 employees
48,60--,23,41,169,2335,,70114,,375554,,Texas,"FINANCE, INSURANCE, REAL ESTATE",85-89 employees
48,60--,24,38,104,2728,,85419,,608632,,Texas,"FINANCE, INSURANCE, REAL ESTATE",90-94 employees
48,60--,25,37,91,2523,,79367,,352854,,Texas,"FINANCE, INSURANCE, REAL ESTATE",95-99 employees
48,60--,27,32158,36274,220131,,7051865,,42547918,,Texas,"FINANCE, INSURANCE, REAL ESTATE",< 500 employees
48,60--,29,182,952,24874,,845594,,4449902,,Texas,"FINANCE, INSURANCE, REAL ESTATE",500-999 employees
48,60--,30,69,822,12559,,608002,,3762469,,Texas,"FINANCE, INSURANCE, REAL ESTATE","1,000-1,499 employees"
48,60--,31,90,609,13246,,554881,,3031533,,Texas,"FINANCE, INSURANCE, REAL ESTATE","1,500-2,499 employees"
48,60--,32,320,7069,196496,,8601127,,69400147,,Texas,"FINANCE, INSURANCE, REAL ESTATE","2,500 + employees"
48,70--,01,149766,171824,2556026,,67440750,,173136174,,Texas,SERVICES,Total
48,70--,02,17784,17837,0,,949277,,3341702,,Texas,SERVICES,0 employees
48,70--,03,73648,73731,153093,,4450837,,15123757,,Texas,SERVICES,1-4 employees
48,70--,04,27219,27523,177744,,4641916,,13056193,,Texas,SERVICES,5-9 employees
48,70--,06,9885,10298,114684,,2886232,,7538954,,Texas,SERVICES,10-14 employees
48,70--,07,4976,5337,82310,,2134442,,5317010,,Texas,SERVICES,15-19 employees
48,70--,08,133512,134726,527831,,15062704,,44377616,,Texas,SERVICES,< 20 employees
48,70--,10,2872,3298,61152,,1554296,,3724707,,Texas,SERVICES,20-24 employees
48,70--,11,1930,2354,50448,,1224596,,3064983,,Texas,SERVICES,25-29 employees
48,70--,12,1480,1901,45355,,1151693,,2924086,,Texas,SERVICES,30-34 employees
48,70--,13,1082,1366,38009,,943564,,2230250,,Texas,SERVICES,35-39 employees
48,70--,14,794,1033,31226,,737529,,1766189,,Texas,SERVICES,40-44 employees
48,70--,15,658,897,29430,,710062,,1690194,,Texas,SERVICES,45-49 employees
48,70--,16,543,736,25838,,606639,,1361652,,Texas,SERVICES,50-54 employees
48,70--,17,442,709,22964,,535039,,1255294,,Texas,SERVICES,55-59 employees
48,70--,18,380,637,20794,,547723,,1259640,,Texas,SERVICES,60-64 employees
48,70--,19,354,544,21639,,543543,,1342517,,Texas,SERVICES,65-69 employees
48,70--,20,279,456,17990,,468491,,984549,,Texas,SERVICES,70-74 employees
48,70--,21,263,426,18609,,454220,,993678,,Texas,SERVICES,75-79 employees
48,70--,22,231,328,16773,,433749,,943049,,Texas,SERVICES,80-84 employees
48,70--,23,198,368,15059,,350370,,858132,,Texas,SERVICES,85-89 employees
48,70--,24,165,229,12747,,321047,,636928,,Texas,SERVICES,90-94 employees
48,70--,25,168,343,13713,,330165,,734821,,Texas,SERVICES,95-99 employees
48,70--,27,148059,156768,1336436,,34877572,,91198100,,Texas,SERVICES,< 500 employees
48,70--,29,573,2523,164740,,4071957,,9067119,,Texas,SERVICES,500-999 employees
48,70--,30,224,1147,93210,,2851794,,6512950,,Texas,SERVICES,"1,000-1,499 employees"
48,70--,31,227,1611,94718,,2492254,,6318271,,Texas,SERVICES,"1,500-2,499 employees"
48,70--,32,683,9775,866922,,23147173,,60039734,,Texas,SERVICES,"2,500 + employees"
48,99--,01,2188,2188,1766,,36034,,159126,,Texas,NONCLASSIFIABLE ESTABLISHMENTS,Total
48,99--,02,1631,1631,0,,23152,,110197,,Texas,NONCLASSIFIABLE ESTABLISHMENTS,0 employees
48,99--,03,449,449,810,,7201,,32106,,Texas,NONCLASSIFIABLE ESTABLISHMENTS,1-4 employees
48,99--,04,84,84,545,,3699,,11703,,Texas,NONCLASSIFIABLE ESTABLISHMENTS,5-9 employees
48,99--,06,15,15,177,,970,,2858,,Texas,NONCLASSIFIABLE ESTABLISHMENTS,10-14 employees
48,99--,08,2179,2179,1532,,35022,,156864,,Texas,NONCLASSIFIABLE ESTABLISHMENTS,< 20 employees
48,99--,10,5,5,108,,628,,1035,,Texas,NONCLASSIFIABLE ESTABLISHMENTS,20-24 employees
48,99--,11,1,1,0,[b],0,(D),0,(D),Texas,NONCLASSIFIABLE ESTABLISHMENTS,25-29 employees
48,99--,12,2,2,0,[b],0,(D),0,(D),Texas,NONCLASSIFIABLE ESTABLISHMENTS,30-34 employees
48,99--,13,1,1,0,[b],0,(D),0,(D),Texas,NONCLASSIFIABLE ESTABLISHMENTS,35-39 employees
48,99--,27,2188,2188,1766,,36034,,159126,,Texas,NONCLASSIFIABLE ESTABLISHMENTS,< 500 employees
49,----,01,42885,50653,824120,,20332954,,116831451,,Utah,TOTAL OVER ALL INDUSTRIES,Total
49,----,02,6559,6588,0,,238293,,1348728,,Utah,TOTAL OVER ALL INDUSTRIES,0 employees
49,----,03,17043,17066,36471,,778172,,5081962,,Utah,TOTAL OVER ALL INDUSTRIES,1-4 employees
49,----,04,7637,7711,50215,,993250,,5140344,,Utah,TOTAL OVER ALL INDUSTRIES,5-9 employees
49,----,06,3247,3388,37603,,756428,,3810756,,Utah,TOTAL OVER ALL INDUSTRIES,10-14 employees
49,----,07,1669,1796,27394,,557073,,2610148,,Utah,TOTAL OVER ALL INDUSTRIES,15-19 employees
49,----,08,36155,36549,151683,,3323216,,17991938,,Utah,TOTAL OVER ALL INDUSTRIES,< 20 employees
49,----,10,1076,1197,22744,,476599,,2383279,,Utah,TOTAL OVER ALL INDUSTRIES,20-24 employees
49,----,11,694,819,17807,,370938,,1865400,,Utah,TOTAL OVER ALL INDUSTRIES,25-29 employees
49,----,12,571,671,17314,,384543,,1877483,,Utah,TOTAL OVER ALL INDUSTRIES,30-34 employees
49,----,13,389,485,13484,,328226,,1670924,,Utah,TOTAL OVER ALL INDUSTRIES,35-39 employees
49,----,14,301,397,11759,,263724,,1233704,,Utah,TOTAL OVER ALL INDUSTRIES,40-44 employees
49,----,15,238,335,10435,,239666,,1190774,,Utah,TOTAL OVER ALL INDUSTRIES,45-49 employees
49,----,16,202,281,9159,,190234,,852114,,Utah,TOTAL OVER ALL INDUSTRIES,50-54 employees
49,----,17,147,213,7763,,194763,,1179446,,Utah,TOTAL OVER ALL INDUSTRIES,55-59 employees
